behind	0.39383417	95
behind	0.39383417	95
his/her country	0.39390984	95
buildup	0.3939211	98
its research	0.3939616	100
have the design of	0.3940544	94
collected	0.3941334	98
collected	0.3941334	98
collected	0.3941334	98
misuse	0.39420795	100
among	0.39424753	89
malakh	0.39426368	94
proyekproyek	0.39452216	20
popularized	0.3948345	96
be played	0.39486492	95
exhausted	0.3950934	97
to be deserving	0.39522454	95
formely	0.39531672	81
modify	0.39542112	99
compilation	0.39573577	92
images	0.3957457	98
images	0.3957457	98
caught	0.39575326	98
heroin	0.39585882	97
owned by	0.39599603	98
lack	0.39604813	96
with power	0.3960709	94
mandar	0.3963358	100
his/her duty	0.39635083	97
his studies	0.3963901	96
help it	0.396471	96
zoology	0.3965236	97
his creation	0.3965456	99
small	0.3966576	90
small	0.3966576	90
small	0.3966576	90
traced	0.39667538	96
deliberately	0.3969202	98
settled	0.39694995	96
absorb	0.39705738	93
amongst	0.39706716	95
his/her hand	0.39709952	92
biggest	0.39711982	98
asset	0.3972928	95
asset	0.3972928	95
asset	0.3972928	95
synthetic	0.39730054	98
the spacecraft	0.3977275	100
conventional	0.3977297	96
eternal	0.39798895	95
eternal	0.39798895	95
even one	0.39806542	98
their	0.39810574	97
the short	0.39813036	94
his birth	0.39814186	96
invention	0.398314	96
maintained	0.3983488	94
maintained	0.3983488	94
spreading	0.39841965	93
spreading	0.39841965	93
spreading	0.39841965	93
spreading	0.39841965	93
to guard	0.39863265	94
picture	0.39872873	100
picture	0.39872873	100
stored	0.3988191	98
stored	0.3988191	98
separated	0.39890963	97
separated	0.39890963	97
separated	0.39890963	97
in the area	0.39904988	96
temple fender	0.39915943	85
released	0.3992226	97
released	0.3992226	97
released	0.3992226	97
rakryan	0.39967737	89
its energy	0.39968956	99
influenced	0.39986372	95
influenced	0.39986372	95
witnessed	0.39996624	95
shoot	0.40017733	95
shoot	0.40017733	95
shoot	0.40017733	95
reproduction	0.4004701	98
saved from	0.40052947	100
unidentified	0.40066487	97
spread	0.40077865	96
spread	0.40077865	96
spread	0.40077865	96
spread	0.40077865	96
invisible	0.40080264	95
high	0.40092885	92
high	0.40092885	92
high	0.40092885	92
vatim	0.40108818	93
it's man's name	0.40114087	96
infect	0.40132198	96
its land	0.40143138	94
supported	0.40145436	100
embodiment	0.4015351	96
decided	0.40169913	97
decided	0.40169913	97
as well as	0.4018754	99
defeat	0.40188912	98
divided	0.4020521	95
divided	0.4020521	95
divided	0.4020521	95
to chase	0.4022688	97
materials	0.40227932	93
materials	0.40227932	93
materials	0.40227932	93
prejudicial	0.4022916	97
during	0.40232334	98
during	0.40232334	98
endemic	0.40250295	96
especially	0.40258807	93
completely	0.40260962	99
his/her grandfather	0.4027148	98
to stay	0.40275165	99
macrofaga	0.40280274	92
symbolic	0.40284127	100
absorbing	0.40289629	95
reached	0.40300295	94
reached	0.40300295	94
have scale	0.40331668	98
nv (proper noun - maybe dutch)	0.4034018	91
using it	0.4034599	100
his/her sword	0.40365446	95
proving	0.40374058	96
pronounciated	0.40374398	88
category : indonesia	0.40377814	97
treated	0.40384898	100
treated	0.40384898	100
treated	0.40384898	100
sacrifice	0.40400353	99
sacrifice	0.40400353	99
ƒ	0.40407002	96
be eaten	0.4041839	95
terror	0.40425828	90
corpse	0.40426946	98
corpse	0.40426946	98
produced	0.40430665	96
produced	0.40430665	96
produced	0.40430665	96
bhre	0.4044355	93
operated	0.404478	98
expected	0.4046777	98
expected	0.4046777	98
expected	0.4046777	98
expected	0.4046777	98
functional	0.40478373	97
financed	0.4048764	97
fight against	0.40488544	98
archeology	0.40498823	97
archeology	0.40498823	97
mercy	0.40509188	100
its place	0.40510124	96
most complete	0.4051298	96
vaporize	0.40517628	95
the levy	0.40532508	99
victim	0.40548566	98
be examined	0.40572813	100
hidden	0.4058142	96
eventually	0.40610808	93
accompanied	0.4061384	94
accompanied	0.4061384	94
its effect	0.40618813	99
journalist	0.4062616	99
journalist	0.4062616	99
conclude	0.40629447	98
turned on	0.40642938	82
efforts	0.40643042	98
protection	0.4065003	98
protection	0.4065003	98
his/her people	0.40656185	98
aligned	0.40665874	99
aligned	0.40665874	99
dubbed	0.40669683	93
bring down	0.40673012	96
forced	0.40680578	99
forced	0.40680578	99
forced	0.40680578	99
forced	0.40680578	99
concentrate	0.4069229	95
throughout	0.40694636	97
throughout	0.40694636	97
cruelty	0.40694883	95
al-akbar	0.40695643	97
his/her village	0.40701184	96
orderly	0.40750656	98
javanese name	0.40751666	96
escape	0.4075426	96
escape	0.4075426	96
keahliam	0.40758616	99
observer	0.40759787	94
consuming	0.40770552	97
difficult	0.407906	95
ended into	0.4079162	98
pressing	0.40799093	96
lover	0.40833178	97
his/her family	0.40841502	99
controversial	0.40842766	100
hopeful	0.4087106	96
photos	0.40880293	98
romance	0.40885866	94
romance	0.40885866	94
romance	0.40885866	94
be accelerated	0.40885913	95
duchy	0.40887916	97
have quality	0.40889907	96
below it	0.40892822	93
obliged (required)	0.40915027	99
its egg	0.40919277	97
his time	0.40937725	98
in the future	0.4095332	96
limitation	0.40954036	98
require	0.4095583	93
require	0.4095583	93
his/her friend	0.40961686	100
his/her friend	0.40961686	100
vandalism	0.40989873	99
leakage	0.40991363	96
rescuer	0.41004902	95
offerings	0.41006288	97
offerings	0.41006288	97
a la	0.41006318	93
civilized	0.4100812	97
the term	0.41025108	99
the collapse of	0.41028363	97
post mortem (pm)	0.41028374	98
kill	0.4104017	90
kill	0.4104017	90
kill	0.4104017	90
intact	0.41041213	96
initially	0.41045475	97
teachings	0.4107054	99
resi	0.41088977	97
the realm of intangibles	0.41089118	94
reproduce	0.41094458	97
dangerous	0.41094768	93
decomposition	0.41115016	98
decomposition	0.41115016	98
gusti	0.41130382	98
ra	0.41175306	97
in relation	0.41187695	96
in relation	0.41187695	96
recently	0.41191977	94
abbreviation of dunia fantasi (= fantasy world)	0.41201264	94
manipulate	0.4122277	97
appeared	0.41222948	97
familiar	0.41229582	97
efforts in	0.41244757	98
disunity	0.41250518	99
occasion	0.4125901	94
proselytizer	0.4125902	92
both	0.41265914	95
both	0.41265914	95
collector	0.41273284	98
hata	0.41275263	100
recorded	0.41277128	93
threatened	0.41292992	95
his works	0.4129709	94
studied	0.4130357	98
studied	0.4130357	98
xxi	0.41305938	97
strengthen	0.41312742	97
its value	0.41315854	95
its history	0.41319832	96
sepeninggal	0.41321456	98
imigrate	0.4134164	89
trapped	0.41359338	99
landed	0.41367158	98
simulation	0.4137376	97
galuh	0.41374907	94
supervise	0.41376534	97
illustration	0.4140356	96
his/her younger brother/sister	0.41406223	98
rawana	0.4140642	97
pornographic laws	0.41409397	98
establish	0.41411635	94
establish	0.41411635	94
my lord	0.41423935	97
all	0.41425252	88
all	0.41425252	88
all	0.41425252	88
all	0.41425252	88
all	0.41425252	88
all	0.41425252	88
endanger	0.4142701	98
salary	0.41433126	95
lowest	0.41437507	98
mostly	0.41438052	93
servant	0.4144509	94
servant	0.4144509	94
servant	0.4144509	94
typical	0.4144792	94
guided	0.414642	98
fourth	0.414869	92
curse	0.41487414	97
daha	0.4150319	98
forget	0.41518816	98
forget	0.41518816	98
bioethical	0.4152554	98
its use	0.41533157	98
monetary	0.41537637	98
monetary	0.41537637	98
the seraphim	0.4154433	96
suitable	0.41556013	97
year year	0.41557986	98
the movement of	0.41561493	97
enforcement	0.41585824	94
enforcement	0.41585824	94
introduced	0.4158726	100
introduced	0.4158726	100
death	0.4159181	91
death	0.4159181	91
death	0.4159181	91
death	0.4159181	91
taking	0.4159473	95
explicitly	0.41600496	96
reader	0.41606265	96
heroism	0.41608098	98
fused	0.41616333	96
zoomed	0.41620606	96
zoomed	0.41620606	96
depiction	0.41630024	96
be learned	0.41630572	96
legitimate	0.4163095	100
his/her uncle	0.41639087	99
consumed	0.4163956	99
it can be	0.41647804	96
adjust	0.416479	97
helios	0.41648144	100
opposed	0.41648144	93
god	0.41650003	93
god	0.41650003	93
god	0.41650003	93
god	0.41650003	93
gradually	0.41671467	97
gradually	0.41671467	97
erotic	0.41676208	98
be redeemed	0.41676578	97
represent	0.41684508	92
represent	0.41684508	92
represent	0.41684508	92
as for	0.417171	98
between	0.41718307	93
presence	0.41719002	99
contribute	0.41723865	96
blockage	0.4172541	96
motion	0.41727525	90
adjustment	0.41738573	99
politic	0.41740647	97
politic	0.41740647	97
suffice	0.4175029	90
creator	0.41752946	97
instead of	0.4175821	99
skillful	0.4176335	96
for you	0.4176366	75
his friends	0.41764536	99
swallowed	0.41764545	98
electro-breaking	0.41780454	93
to pour out	0.4178468	94
accumulate	0.41786152	98
found	0.417933	96
found	0.417933	96
enjoyment	0.41795155	96
economi	0.41797638	100
at least	0.4179838	95
at least	0.4179838	95
at least	0.4179838	95
he think	0.41808856	96
long	0.41809165	94
long	0.41809165	94
instead	0.41812235	98
instead	0.41812235	98
the worst	0.41846526	93
gift from god	0.4185267	95
catholic	0.41855422	96
centered	0.41855726	95
detect	0.4186286	97
be won	0.41869298	99
spirited	0.41879785	100
spirited	0.41879785	100
installation	0.4189881	96
his blood	0.419078	97
affected	0.41907853	98
murder	0.41908628	97
murder	0.41908628	97
trained	0.41908702	99
trained	0.41908702	99
his father	0.41909048	97
ikatanikatan	0.4191386	97
coincide	0.41942388	95
particularly	0.4194333	98
particularly	0.4194333	98
attacks	0.41944325	98
(some sort of business word, maybe similar to inc., i don't know this)	0.41947594	98
certainly	0.41951412	93
have son	0.419584	97
horcrux	0.41959184	96
strenghened	0.4196281	96
bride price	0.41963014	97
shariah	0.41963124	100
operate	0.41973376	95
operate	0.41973376	95
emerging	0.4197488	97
emerging	0.4197488	97
wrapped	0.41981047	100
wrapped	0.41981047	100
commentary	0.41986078	94
extinction	0.41991836	99
vii	0.42001474	98
obstruct	0.42008632	96
dying	0.42008996	95
observation	0.42012954	97
observation	0.42012954	97
observation	0.42012954	97
directed	0.42020044	95
directed	0.42020044	95
buried	0.42024034	92
intelectual	0.4202869	99
animalia	0.42046484	99
at once	0.4204833	98
a	0.4204862	96
a	0.4204862	96
a	0.4204862	96
a	0.4204862	96
sumbi	0.42065486	95
benuaq	0.42075706	91
claimed	0.42077106	96
wirabhumi	0.4207805	94
chosed	0.4208061	99
bad	0.42092997	98
dificult	0.42104444	99
areas where there	0.42113176	98
compassion	0.42123276	98
domiciled	0.4213286	98
keep moving from place to place	0.42148787	99
his group	0.42153603	96
giving/give	0.42162377	95
his possession	0.42173427	96
burned	0.42192253	98
burned	0.42192253	98
making	0.42195153	97
making	0.42195153	97
be avoided	0.42197263	98
participate/join	0.42204607	94
heterotroph	0.4220745	98
giant	0.4220965	93
threat	0.4222889	95
self	0.42228907	97
practiced	0.42231548	98
experienced	0.42234254	99
experienced	0.42234254	99
attempt	0.4224011	98
the defeate of	0.4226266	99
to everyone	0.42271292	97
mythology	0.42279238	98
firm	0.42279598	98
its source	0.42281207	99
bind	0.4228937	97
bind	0.4228937	97
movie	0.42298934	89
fainting	0.4230122	95
exist	0.42307523	94
worsen	0.42316046	98
worsen	0.42316046	98
his/her/its first	0.42328387	96
have period	0.42330033	96
maki (japanese word)	0.42331177	97
gowa	0.4233196	97
diplomatic	0.42331982	94
the alleged	0.42333567	98
immediately	0.4234364	94
immediately	0.4234364	94
part	0.42346144	97
part	0.42346144	97
part	0.42346144	97
a party's name, adapted from arabic	0.42356953	95
death god	0.4236785	95
satisfy	0.42370346	96
inevitable	0.42385587	99
activist	0.4238779	97
crazy	0.42390513	92
geographer	0.42395857	99
mysticism	0.42398036	96
writer	0.424018	97
writer	0.424018	97
writer	0.424018	97
writer	0.424018	97
recognize	0.4240703	93
recognize	0.4240703	93
still	0.424127	97
still	0.424127	97
his/her face	0.42418838	97
mechanics	0.42437866	99
formed	0.42439574	95
formed	0.42439574	95
formed	0.42439574	95
formed	0.42439574	95
formed	0.42439574	95
authorities	0.42447886	97
authorities	0.42447886	97
emergence	0.42459178	99
compensation	0.42463902	99
trepanging	0.4246474	82
completeness	0.42487967	96
millennium	0.42488465	96
powers	0.42518696	94
stimulate	0.42524225	97
protector	0.4252566	95
the century	0.425277	88
made	0.42542183	92
made	0.42542183	92
dominated	0.4254407	96
protected	0.4254839	98
protected	0.4254839	98
protected	0.4254839	98
oppression	0.42562124	97
category economy	0.42565498	97
dangle	0.4256752	94
exporter	0.42572474	100
exporter	0.42572474	100
the widest	0.4257637	98
bubat	0.4259169	95
his/her appearance	0.42611644	97
ritual	0.4261982	95
seldom	0.42622328	100
for a while	0.42627367	94
at first	0.4262846	98
served	0.42636898	95
served	0.42636898	95
served	0.42636898	95
end of fasting	0.42637262	94
suffer	0.42637783	100
be taken out	0.42639035	97
the creation	0.42643338	97
ability	0.42658865	95
ability	0.42658865	95
storing	0.42677346	99
fragment	0.42681158	100
fragment	0.42681158	100
fragment	0.42681158	100
the infection	0.4268202	96
dhamma	0.42691246	97
retaliate	0.42694584	99
retaliate	0.42694584	99
contamination	0.4269762	97
reading	0.42705324	96
manage	0.4270867	92
fuel oil	0.427141	99
inhabit	0.42719138	93
inhabit	0.42719138	93
absence	0.42719752	92
proposed	0.42720774	97
proposed	0.42720774	97
isolation	0.4272449	98
middle	0.42731923	97
middle	0.42731923	97
middle	0.42731923	97
middle	0.42731923	97
middle	0.42731923	97
middle	0.42731923	97
interactive	0.42741367	97
penis	0.42744648	96
musi	0.42759144	94
inherit	0.4276195	96
inherit	0.4276195	96
tale	0.42762378	89
bring in	0.42770505	97
bring in	0.42770505	97
residue	0.42783996	99
residue	0.42783996	99
ninth	0.4278522	96
intellectual	0.42794842	97
category:film	0.42803177	98
fictitious	0.4280619	95
narrated	0.42809665	98
banking	0.42809743	97
incarnation	0.42813736	96
kirigakure	0.4281435	96
tilt	0.4281603	93
tilt	0.4281603	93
category:diseases	0.4281863	98
few	0.42822647	97
few	0.42822647	97
genjutsu	0.4282595	96
fleshy	0.4283114	99
movement	0.42834508	95
part of	0.4283806	97
overflow	0.42838895	97
friend	0.42839435	97
friend	0.42839435	97
created by him	0.42841864	96
the presence	0.42850745	93
condition	0.42852134	95
laborer	0.4285605	97
exploitation	0.42858624	96
observing	0.42860243	95
celled	0.4286797	99
sudden	0.4287175	92
the composer	0.4288048	98
sealed	0.42880487	97
sealed	0.42880487	97
osing	0.42896295	97
veteran	0.42903116	98
veteran	0.42903116	98
disarm	0.4291057	96
betting	0.42917034	98
kidapping	0.4292856	99
solo	0.42952406	96
fundamental	0.4295724	99
fundamental	0.4295724	99
his descent	0.42959425	97
karakura	0.42960307	95
commemorate	0.42964467	99
loss	0.42964715	99
loss	0.42964715	99
attack him/her	0.42969126	99
is	0.4297504	98
is	0.4297504	98
is	0.4297504	98
is	0.4297504	98
is	0.4297504	98
ends	0.42977035	100
pressure	0.42988464	97
pressure	0.42988464	97
pressure	0.42988464	97
pressure	0.42988464	97
pressure	0.42988464	97
suffering	0.42998797	98
suffering	0.42998797	98
injured	0.43021208	98
injured	0.43021208	98
injured	0.43021208	98
resistance	0.43022078	92
resistance	0.43022078	92
resistance	0.43022078	92
gayo	0.43025804	97
have background	0.43028364	99
his/her last	0.430295	97
smallest	0.4303103	95
modernization	0.43034828	100
parasite	0.43035525	95
big	0.43036443	96
big	0.43036443	96
run into	0.43041942	95
incubation	0.43042156	97
controversy	0.43053353	100
controversy	0.43053353	100
vertebrate	0.4307598	98
regime	0.43082523	97
elaborate	0.43088025	94
fauna	0.4309051	99
treat	0.43092337	99
sin	0.43094182	96
ahlul	0.4310862	95
decision	0.43112764	99
decision	0.43112764	99
transparent	0.4311838	84
transparent	0.4311838	84
muawiyah	0.4312017	98
than	0.43129033	98
low	0.43130594	92
low	0.43130594	92
low	0.43130594	92
have a bite	0.4313182	97
his/her body	0.43133223	99
deliver	0.43134964	96
deliver	0.43134964	96
childbirths	0.4313682	95
merchant	0.43148234	94
dispatched	0.43162298	97
of course	0.43170622	77
mandate	0.43172687	98
territorial	0.43179786	94
its authority	0.4318012	99
a year	0.43182504	94
wandering	0.43184936	94
wandering	0.43184936	94
ecnonomy	0.43185484	99
survive	0.43188083	94
into	0.43191803	93
into	0.43191803	93
taruma kingdom	0.43200523	93
have time	0.4320143	98
jenar	0.43209141	96
tilu	0.43210536	96
build	0.43212032	99
build	0.43212032	99
lack of	0.43222892	99
lack of	0.43222892	99
prepared for	0.43223825	100
a fellow	0.4322642	99
played by	0.4322891	93
the purpose of	0.4324486	100
have a meaning	0.43249628	99
kertabhumi	0.43251076	94
bite	0.4325186	96
sufi	0.4325661	99
soundtrack	0.43260807	97
modification	0.43261284	97
modification	0.43261284	97
the distance is	0.43263987	99
attraction	0.4327504	98
tradition	0.432762	96
tradition	0.432762	96
alternately	0.43277133	96
loose	0.432788	97
potential	0.4328363	97
potential	0.4328363	97
karna	0.43283695	97
capture	0.43287027	97
filmography	0.4329341	95
technique	0.4329391	95
technique	0.4329391	95
protect	0.43294737	98
disturbing	0.4329927	93
hollow	0.43299276	98
investigator	0.43300352	100
abolished	0.43306074	99
disturbance	0.43316096	98
experiance	0.43318415	85
sama	0.43329442	98
animation	0.43335435	93
fierceness	0.43338653	95
structuring	0.43339345	98
monoxide	0.43343735	90
the eradication of	0.43345287	94
how much	0.43347105	99
isolated	0.433474	98
isolated	0.433474	98
prevented	0.43360236	97
bodied	0.4336864	97
previously	0.43368742	99
previously	0.43368742	99
tribute	0.43384922	93
tribute	0.43384922	93
passed on	0.43389052	94
theravada	0.4339353	97
heritage	0.43402743	96
indicates	0.43407264	94
wealth	0.43414572	92
wealth	0.43414572	92
christianity	0.43429285	100
domination	0.43429673	98
narrators	0.43433824	100
the expedition	0.43445116	96
followed by	0.43445247	96
followed by	0.43445247	96
followed by	0.43445247	96
the physical	0.43449694	98
aired	0.43458056	98
heal	0.43458468	98
his/her parents	0.43458852	100
from her	0.4346152	98
depend on	0.4346514	96
newcomer	0.43466187	98
representation	0.43466395	100
above it	0.43467715	97
diseases	0.4346843	93
diseases	0.4346843	93
witness	0.43473974	99
witness	0.43473974	99
confrontation	0.43483996	99
a problem	0.434843	93
narrowing	0.43486434	97
exiled	0.4349391	97
lesson	0.43495023	97
alumni category	0.4350281	99
peacefulness	0.43504766	97
historian	0.43517542	98
erection	0.43519193	100
faerie	0.43519667	93
along	0.43521652	97
predict	0.43524712	96
predict	0.43524712	96
predict	0.43524712	96
get better	0.43532622	79
transmigration	0.43537953	95
exactly	0.43539006	83
mastery	0.43543908	96
imitate	0.43546024	96
specialist	0.43554133	100
removed	0.435544	99
civil	0.4355485	99
civil	0.4355485	99
civil	0.4355485	99
civil	0.4355485	99
marketed	0.4355494	95
ever	0.43566656	96
competitors	0.4356888	98
hold	0.43574962	96
hold	0.43574962	96
hold	0.43574962	96
hold	0.43574962	96
tuak	0.4358316	100
brahmin	0.4359476	96
tend	0.43600208	96
drive away	0.43600395	95
dynamic	0.43603542	81
dynamic	0.43603542	81
occupied	0.43612126	97
moment	0.43615574	93
instability	0.43617356	99
its location	0.43630627	98
its location	0.43630627	98
published	0.43637648	97
published	0.43637648	97
sultan (small ruler)	0.43649584	97
his/her son	0.4365417	97
his/her son	0.4365417	97
jutsu	0.43656415	98
cu	0.43656465	97
such as	0.43660134	89
such as	0.43660134	89
such as	0.43660134	89
such as	0.43660134	89
psychotropic	0.4366765	96
nuanced	0.43669528	98
multiple	0.43672758	96
great	0.43674746	93
great	0.43674746	93
great	0.43674746	93
poet	0.4367519	100
poet	0.4367519	100
poet	0.4367519	100
praised	0.4368382	95
the one and only	0.43684304	97
the wallacea	0.436892	95
kage	0.4369599	95
the attention	0.43698367	97
study	0.43699247	93
study	0.43699247	93
study	0.43699247	93
study	0.43699247	93
inside	0.43704283	97
inside	0.43704283	97
inside	0.43704283	97
included	0.4370498	97
included	0.4370498	97
included	0.4370498	97
economy	0.43707243	99
economy	0.43707243	99
object	0.4370832	97
object	0.4370832	97
subject to	0.437088	94
disconnected	0.437104	96
double	0.43720606	94
chuunin	0.4372072	94
directly	0.43722972	98
reinforce	0.43723786	99
gather	0.43730164	100
symbiosis	0.4373048	97
pronounced	0.4373253	97
majestic	0.43735105	94
majestic	0.43735105	94
related	0.43742794	95
related	0.43742794	95
inherited	0.43743807	98
understood	0.43745092	92
understood	0.43745092	92
investigation	0.4374719	97
investigation	0.4374719	97
investigation	0.4374719	97
resistant	0.4374903	99
featuring	0.43764907	97
featuring	0.43764907	97
quietly	0.43765712	96
curved	0.4376641	92
across	0.43776095	94
capital	0.43782485	95
capital	0.43782485	95
capital	0.43782485	95
capital	0.43782485	95
duryodana	0.4378699	99
replace	0.4379359	96
built	0.43796065	95
its sea	0.43799663	100
geologist	0.43801218	98
do some research	0.43806675	99
duty	0.43812138	92
duty	0.43812138	92
his writing	0.43816704	100
develop	0.43816763	96
develop	0.43816763	96
develop	0.43816763	96
tragedy	0.43820485	97
fund	0.43829292	98
called	0.43834525	91
called	0.43834525	91
poor	0.43836218	97
poor	0.43836218	97
applying	0.4384138	96
manufacture	0.43859375	93
a pilgrimate visit	0.43863967	99
alternative	0.43864143	93
his/her cousin	0.4386683	98
his name is	0.43871212	97
same strict	0.43871653	98
artifacts	0.43873638	96
yahweh	0.43878084	93
the bag	0.43886197	96
the rest	0.43887275	96
era	0.43890628	94
era	0.43890628	94
era	0.43890628	94
expense	0.43890813	92
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
control	0.4389249	96
weaker	0.438967	97
storied	0.43899614	94
strongest	0.43902534	98
slaughter	0.43904188	97
portal	0.4390751	87
already	0.439168	99
already	0.439168	99
wisdom	0.4393188	99
wisdom	0.4393188	99
older brother	0.43936604	97
older brother	0.43936604	97
more than	0.4393777	98
contributing	0.43938076	98
call it	0.4394172	99
significant	0.4395396	93
ad	0.4395652	98
exploration	0.43966153	92
exploration	0.43966153	92
taught	0.43974024	97
broken	0.43981755	91
broken	0.43981755	91
broken	0.43981755	91
taker	0.4398287	96
died	0.43984032	94
died	0.43984032	94
died	0.43984032	94
or	0.43984264	91
or	0.43984264	91
or	0.43984264	91
natrium	0.43989766	97
fast	0.43991333	88
reincarnation	0.43991432	98
flyblow	0.43993357	94
extinct	0.4400028	99
extinct	0.4400028	99
for sure	0.44005695	95
photography	0.44007337	96
drugs	0.4400754	100
drugs	0.4400754	100
anyone	0.44007638	87
go out	0.44010746	96
beautiful	0.44011426	95
beautiful	0.44011426	95
respected	0.4401353	96
reality	0.44014254	99
reality	0.44014254	99
scientific knowledge	0.44015196	95
of late	0.4402192	96
desperate	0.44027942	97
successful	0.4404133	100
suffered	0.44053078	96
art	0.44059768	96
art	0.44059768	96
art	0.44059768	96
patah	0.44063666	98
be realized	0.4406591	98
intensive	0.44069424	100
practical	0.4409058	95
